Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,33.638999938964844,33.638999938964844,33.61600112915039,33.638999938964844,33.638999938964844,0
2019-04-02,33.61600112915039,33.61600112915039,33.53499984741211,33.61600112915039,33.61600112915039,0
2019-04-03,33.53499984741211,33.64799880981445,33.53499984741211,33.53499984741211,33.53499984741211,0
2019-04-04,33.64799880981445,33.64799880981445,33.606998443603516,33.64799880981445,33.64799880981445,0
2019-04-05,33.606998443603516,33.61199951171875,33.606998443603516,33.606998443603516,33.606998443603516,0
2019-04-08,33.61199951171875,33.68299865722656,33.61199951171875,33.61199951171875,33.61199951171875,0
2019-04-09,33.68299865722656,33.76900100708008,33.68299865722656,33.68299865722656,33.68299865722656,0
2019-04-10,33.76900100708008,33.78300094604492,33.76900100708008,33.76900100708008,33.76900100708008,0
2019-04-11,33.78300094604492,33.814998626708984,33.78300094604492,33.78300094604492,33.78300094604492,0
2019-04-12,33.814998626708984,33.89799880981445,33.814998626708984,33.814998626708984,33.814998626708984,0
2019-04-15,33.89799880981445,33.89799880981445,33.893001556396484,33.89799880981445,33.89799880981445,0
2019-04-16,33.893001556396484,33.893001556396484,33.89099884033203,33.893001556396484,33.893001556396484,0
2019-04-17,33.89099884033203,33.89099884033203,33.84299850463867,33.89099884033203,33.89099884033203,0
2019-04-18,33.84299850463867,33.84299850463867,33.6879997253418,33.84299850463867,33.84299850463867,0
2019-04-19,33.6879997253418,33.6879997253418,33.6879997253418,33.6879997253418,33.6879997253418,0
2019-04-22,33.6879997253418,33.6879997253418,33.6879997253418,33.6879997253418,33.6879997253418,0
2019-04-23,33.6879997253418,33.71500015258789,33.6879997253418,33.6879997253418,33.6879997253418,0
2019-04-24,33.71500015258789,33.71500015258789,33.60300064086914,33.71500015258789,33.71500015258789,0
2019-04-25,33.60300064086914,33.60300064086914,33.47600173950195,33.60300064086914,33.60300064086914,0
2019-04-26,33.47600173950195,33.47600173950195,33.44200134277344,33.47600173950195,33.47600173950195,0
2019-04-29,33.44200134277344,33.46699905395508,33.44200134277344,33.44200134277344,33.44200134277344,0
2019-04-30,33.46699905395508,33.64400100708008,33.46699905395508,33.46699905395508,33.46699905395508,0
2019-05-01,33.64400100708008,33.64400100708008,33.64400100708008,33.64400100708008,33.64400100708008,0
2019-05-02,33.64400100708008,33.64400100708008,33.611000061035156,33.64400100708008,33.64400100708008,0
2019-05-03,33.611000061035156,33.611000061035156,33.470001220703125,33.611000061035156,33.611000061035156,0
2019-05-06,33.470001220703125,33.63199996948242,33.470001220703125,33.470001220703125,33.470001220703125,0
2019-05-07,33.63199996948242,33.63199996948242,33.61800003051758,33.63199996948242,33.63199996948242,0
2019-05-08,33.61800003051758,33.65999984741211,33.61800003051758,33.61800003051758,33.61800003051758,0
2019-05-09,33.65999984741211,33.665000915527344,33.65999984741211,33.65999984741211,33.65999984741211,0
2019-05-10,33.665000915527344,33.79899978637695,33.665000915527344,33.665000915527344,33.665000915527344,0
2019-05-13,33.79899978637695,33.92499923706055,33.79899978637695,33.79899978637695,33.79899978637695,0
2019-05-14,33.92499923706055,33.95600128173828,33.92499923706055,33.92499923706055,33.92499923706055,0
2019-05-15,33.95600128173828,33.95600128173828,33.862998962402344,33.95600128173828,33.95600128173828,0
2019-05-16,33.862998962402344,33.89500045776367,33.862998962402344,33.862998962402344,33.862998962402344,0
2019-05-17,33.89500045776367,33.98899841308594,33.89500045776367,33.89500045776367,33.89500045776367,0
2019-05-20,33.98899841308594,34.08300018310547,33.98899841308594,33.98899841308594,33.98899841308594,0
2019-05-21,34.08300018310547,34.0890007019043,34.08300018310547,34.08300018310547,34.08300018310547,0
2019-05-22,34.0890007019043,34.13199996948242,34.0890007019043,34.0890007019043,34.0890007019043,0
2019-05-23,34.13199996948242,34.137001037597656,34.13199996948242,34.13199996948242,34.13199996948242,0
2019-05-24,34.137001037597656,34.24399948120117,34.137001037597656,34.137001037597656,34.137001037597656,0
2019-05-27,34.24399948120117,34.24399948120117,34.21200180053711,34.24399948120117,34.24399948120117,0
2019-05-28,34.21200180053711,34.257999420166016,34.21200180053711,34.21200180053711,34.21200180053711,0
2019-05-29,34.257999420166016,34.257999420166016,34.229000091552734,34.257999420166016,34.257999420166016,0
2019-05-30,34.229000091552734,34.229000091552734,34.21099853515625,34.229000091552734,34.229000091552734,0
2019-05-31,34.21099853515625,34.250999450683594,34.21099853515625,34.21099853515625,34.21099853515625,0
2019-06-03,34.250999450683594,34.250999450683594,34.18600082397461,34.250999450683594,34.250999450683594,0
2019-06-04,34.18600082397461,34.417999267578125,34.18600082397461,34.18600082397461,34.18600082397461,0
2019-06-05,34.417999267578125,34.417999267578125,34.26499938964844,34.417999267578125,34.417999267578125,0
2019-06-06,34.26499938964844,34.26499938964844,34.215999603271484,34.26499938964844,34.26499938964844,0
2019-06-07,34.215999603271484,34.428001403808594,34.215999603271484,34.215999603271484,34.215999603271484,0
2019-06-10,34.428001403808594,34.54499816894531,34.428001403808594,34.428001403808594,34.428001403808594,0
2019-06-11,34.54499816894531,34.54499816894531,34.5099983215332,34.54499816894531,34.54499816894531,0
2019-06-12,34.5099983215332,34.54100036621094,34.5099983215332,34.5099983215332,34.5099983215332,0
2019-06-13,34.54100036621094,34.54100036621094,34.52799987792969,34.54100036621094,34.54100036621094,0
2019-06-14,34.52799987792969,34.52799987792969,34.474998474121094,34.52799987792969,34.52799987792969,0
2019-06-17,34.474998474121094,34.474998474121094,34.356998443603516,34.474998474121094,34.474998474121094,0
2019-06-18,34.356998443603516,34.356998443603516,34.270999908447266,34.356998443603516,34.356998443603516,0
2019-06-19,34.270999908447266,34.270999908447266,34.106998443603516,34.270999908447266,34.270999908447266,0
2019-06-20,34.106998443603516,34.106998443603516,34.053001403808594,34.106998443603516,34.106998443603516,0
2019-06-21,34.053001403808594,34.09199905395508,34.053001403808594,34.053001403808594,34.053001403808594,0
2019-06-24,34.09199905395508,34.334999084472656,34.09199905395508,34.09199905395508,34.09199905395508,0
2019-06-25,34.334999084472656,34.36899948120117,34.334999084472656,34.334999084472656,34.334999084472656,0
2019-06-26,34.36899948120117,34.36899948120117,34.28499984741211,34.36899948120117,34.36899948120117,0
2019-06-27,34.28499984741211,34.345001220703125,34.28499984741211,34.28499984741211,34.28499984741211,0
2019-06-28,34.345001220703125,34.345001220703125,34.26599884033203,34.345001220703125,34.345001220703125,0
2019-07-01,34.26599884033203,34.26599884033203,34.130001068115234,34.26599884033203,34.26599884033203,0
2019-07-02,34.130001068115234,34.130001068115234,34.060001373291016,34.130001068115234,34.130001068115234,0
2019-07-03,34.060001373291016,34.125999450683594,34.060001373291016,34.060001373291016,34.060001373291016,0
2019-07-04,34.125999450683594,34.125999450683594,34.066001892089844,34.125999450683594,34.125999450683594,0
2019-07-05,34.066001892089844,34.066001892089844,34.04999923706055,34.066001892089844,34.066001892089844,0
2019-07-08,34.04999923706055,34.04999923706055,33.97200012207031,34.04999923706055,34.04999923706055,0
2019-07-09,33.97200012207031,33.97200012207031,33.91899871826172,33.97200012207031,33.97200012207031,0
2019-07-10,33.91899871826172,33.91899871826172,33.891998291015625,33.91899871826172,33.91899871826172,0
2019-07-11,33.891998291015625,33.97100067138672,33.891998291015625,33.891998291015625,33.891998291015625,0
2019-07-12,33.97100067138672,33.999000549316406,33.97100067138672,33.97100067138672,33.97100067138672,0
2019-07-15,33.999000549316406,34.020999908447266,33.999000549316406,33.999000549316406,33.999000549316406,0
2019-07-16,34.020999908447266,34.020999908447266,33.88199996948242,34.020999908447266,34.020999908447266,0
2019-07-17,33.88199996948242,33.88199996948242,33.874000549316406,33.88199996948242,33.88199996948242,0
2019-07-18,33.874000549316406,33.874000549316406,33.840999603271484,33.874000549316406,33.874000549316406,0
2019-07-19,33.840999603271484,33.88399887084961,33.840999603271484,33.840999603271484,33.840999603271484,0
2019-07-22,33.88399887084961,33.88399887084961,33.86899948120117,33.88399887084961,33.88399887084961,0
2019-07-23,33.86899948120117,33.86899948120117,33.757999420166016,33.86899948120117,33.86899948120117,0
2019-07-24,33.757999420166016,33.757999420166016,33.65299987792969,33.757999420166016,33.757999420166016,0
2019-07-25,33.65299987792969,33.65299987792969,33.60900115966797,33.65299987792969,33.65299987792969,0
2019-07-26,33.60900115966797,33.60900115966797,33.606998443603516,33.60900115966797,33.60900115966797,0
2019-07-29,33.606998443603516,33.606998443603516,33.59199905395508,33.606998443603516,33.606998443603516,0
2019-07-30,33.59199905395508,33.64400100708008,33.59199905395508,33.59199905395508,33.59199905395508,0
2019-07-31,33.64400100708008,33.6510009765625,33.64400100708008,33.64400100708008,33.64400100708008,0
2019-08-01,33.6510009765625,33.6510009765625,33.391998291015625,33.6510009765625,33.6510009765625,0
2019-08-02,33.391998291015625,33.88100051879883,33.391998291015625,33.391998291015625,33.391998291015625,0
2019-08-05,33.88100051879883,34.321998596191406,33.88100051879883,33.88100051879883,33.88100051879883,0
2019-08-06,34.321998596191406,34.321998596191406,34.297000885009766,34.321998596191406,34.321998596191406,0
2019-08-07,34.297000885009766,34.297000885009766,34.20100021362305,34.297000885009766,34.297000885009766,0
2019-08-08,34.20100021362305,34.20100021362305,34.0989990234375,34.20100021362305,34.20100021362305,0
2019-08-09,34.0989990234375,34.1349983215332,34.0989990234375,34.0989990234375,34.0989990234375,0
2019-08-12,34.1349983215332,34.22800064086914,34.1349983215332,34.1349983215332,34.1349983215332,0
2019-08-13,34.22800064086914,34.32899856567383,34.22800064086914,34.22800064086914,34.22800064086914,0
2019-08-14,34.32899856567383,34.32899856567383,34.05799865722656,34.32899856567383,34.32899856567383,0
2019-08-15,34.05799865722656,34.064998626708984,34.05799865722656,34.05799865722656,34.05799865722656,0
2019-08-16,34.064998626708984,34.064998626708984,33.694000244140625,34.064998626708984,34.064998626708984,0
2019-08-19,33.694000244140625,33.81399917602539,33.694000244140625,33.694000244140625,33.694000244140625,0
2019-08-20,33.81399917602539,33.81399917602539,33.742000579833984,33.81399917602539,33.81399917602539,0
2019-08-21,33.742000579833984,33.827999114990234,33.742000579833984,33.742000579833984,33.742000579833984,0
2019-08-22,33.827999114990234,33.827999114990234,33.72800064086914,33.827999114990234,33.827999114990234,0
2019-08-23,33.72800064086914,33.72800064086914,33.65999984741211,33.72800064086914,33.72800064086914,0
2019-08-26,33.65999984741211,33.944000244140625,33.65999984741211,33.65999984741211,33.65999984741211,0
2019-08-27,33.944000244140625,33.944000244140625,33.849998474121094,33.944000244140625,33.944000244140625,0
2019-08-28,33.849998474121094,33.854000091552734,33.849998474121094,33.849998474121094,33.849998474121094,0
2019-08-29,33.854000091552734,33.854000091552734,33.75299835205078,33.854000091552734,33.854000091552734,0
2019-08-30,33.75299835205078,33.75299835205078,33.5890007019043,33.75299835205078,33.75299835205078,0
2019-09-02,33.5890007019043,33.5890007019043,33.4010009765625,33.5890007019043,33.5890007019043,0
2019-09-03,33.4010009765625,33.4010009765625,33.33700180053711,33.4010009765625,33.4010009765625,0
2019-09-04,33.33700180053711,33.472999572753906,33.33700180053711,33.33700180053711,33.33700180053711,0
2019-09-05,33.472999572753906,33.53900146484375,33.472999572753906,33.472999572753906,33.472999572753906,0
2019-09-06,33.53900146484375,33.53900146484375,33.43000030517578,33.53900146484375,33.53900146484375,0
2019-09-09,33.43000030517578,33.43000030517578,33.40299987792969,33.43000030517578,33.43000030517578,0
2019-09-10,33.40299987792969,33.474998474121094,33.40299987792969,33.40299987792969,33.40299987792969,0
2019-09-11,33.474998474121094,33.474998474121094,33.27199935913086,33.474998474121094,33.474998474121094,0
2019-09-12,33.27199935913086,33.27199935913086,33.05400085449219,33.27199935913086,33.27199935913086,0
2019-09-13,33.05400085449219,33.25600051879883,33.05400085449219,33.05400085449219,33.05400085449219,0
2019-09-16,33.25600051879883,33.25600051879883,33.11800003051758,33.25600051879883,33.25600051879883,0
2019-09-17,33.11800003051758,33.18299865722656,33.11800003051758,33.11800003051758,33.11800003051758,0
2019-09-18,33.18299865722656,33.207000732421875,33.18299865722656,33.18299865722656,33.18299865722656,0
2019-09-19,33.207000732421875,33.290000915527344,33.207000732421875,33.207000732421875,33.207000732421875,0
2019-09-20,33.290000915527344,33.290000915527344,33.17100143432617,33.290000915527344,33.290000915527344,0
2019-09-23,33.17100143432617,33.17100143432617,33.064998626708984,33.17100143432617,33.17100143432617,0
2019-09-24,33.064998626708984,33.0880012512207,33.064998626708984,33.064998626708984,33.064998626708984,0
2019-09-25,33.0880012512207,33.14099884033203,33.0880012512207,33.0880012512207,33.0880012512207,0
2019-09-26,33.14099884033203,33.14099884033203,32.926998138427734,33.14099884033203,33.14099884033203,0
2019-09-27,32.926998138427734,32.94300079345703,32.926998138427734,32.926998138427734,32.926998138427734,0
2019-09-30,32.94300079345703,32.94300079345703,32.91999816894531,32.94300079345703,32.94300079345703,0
2019-10-01,32.91999816894531,32.91999816894531,32.84700012207031,32.91999816894531,32.91999816894531,0
2019-10-02,32.84700012207031,32.944000244140625,32.84700012207031,32.84700012207031,32.84700012207031,0
2019-10-03,32.944000244140625,32.95899963378906,32.944000244140625,32.944000244140625,32.944000244140625,0
2019-10-04,32.95899963378906,32.99800109863281,32.95899963378906,32.95899963378906,32.95899963378906,0
2019-10-07,32.99800109863281,32.99800109863281,32.915000915527344,32.99800109863281,32.99800109863281,0
2019-10-08,32.915000915527344,32.915000915527344,32.85599899291992,32.915000915527344,32.915000915527344,0
2019-10-09,32.85599899291992,32.85599899291992,32.808998107910156,32.85599899291992,32.85599899291992,0
2019-10-10,32.808998107910156,32.85900115966797,32.808998107910156,32.808998107910156,32.808998107910156,0
2019-10-11,32.85900115966797,32.85900115966797,32.845001220703125,32.85900115966797,32.85900115966797,0
2019-10-14,32.845001220703125,32.845001220703125,32.75640106201172,32.845001220703125,32.845001220703125,0
2019-10-15,32.75640106201172,32.75640106201172,32.7400016784668,32.75640106201172,32.75640106201172,0
2019-10-16,32.7400016784668,32.80229949951172,32.7400016784668,32.7400016784668,32.7400016784668,0
2019-10-17,32.80229949951172,33.02199935913086,32.80229949951172,32.80229949951172,32.80229949951172,0
2019-10-18,33.02199935913086,33.04199981689453,33.02199935913086,33.02199935913086,33.02199935913086,0
2019-10-21,33.04199981689453,33.09989929199219,33.04199981689453,33.04199981689453,33.04199981689453,0
2019-10-22,33.09989929199219,33.09989929199219,33.06769943237305,33.09989929199219,33.09989929199219,0
2019-10-23,33.06769943237305,33.06769943237305,32.99599838256836,33.06769943237305,33.06769943237305,0
2019-10-24,32.99599838256836,33.045101165771484,32.99599838256836,32.99599838256836,32.99599838256836,0
2019-10-25,33.045101165771484,33.045101165771484,33.00899887084961,33.045101165771484,33.045101165771484,0
2019-10-28,33.00899887084961,33.00899887084961,32.90039825439453,33.00899887084961,33.00899887084961,0
2019-10-29,32.90039825439453,32.90039825439453,32.825801849365234,32.90039825439453,32.90039825439453,0
2019-10-30,32.825801849365234,32.842899322509766,32.825801849365234,32.825801849365234,32.825801849365234,0
2019-10-31,32.842899322509766,32.99169921875,32.842899322509766,32.842899322509766,32.842899322509766,0
2019-11-01,32.99169921875,32.99169921875,32.99079895019531,32.99169921875,32.99169921875,0
2019-11-04,32.99079895019531,32.99079895019531,32.9547004699707,32.99079895019531,32.99079895019531,0
2019-11-05,32.9547004699707,32.9547004699707,32.77669906616211,32.9547004699707,32.9547004699707,0
2019-11-06,32.77669906616211,32.77669906616211,32.683998107910156,32.77669906616211,32.77669906616211,0
2019-11-07,32.683998107910156,32.683998107910156,32.616600036621094,32.683998107910156,32.683998107910156,0
2019-11-08,33.457855224609375,33.44418716430664,33.59453582763672,33.46634292602539,33.46634292602539,0
2019-11-12,32.55110168457031,32.55110168457031,32.548500061035156,32.55110168457031,32.55110168457031,0
2019-11-13,32.548500061035156,32.59429931640625,32.548500061035156,32.548500061035156,32.548500061035156,0
2019-11-15,32.5791015625,32.67300033569336,32.5791015625,32.5791015625,32.5791015625,0
2019-11-18,32.67300033569336,32.725799560546875,32.67300033569336,32.67300033569336,32.67300033569336,0
2019-11-19,32.725799560546875,32.78459930419922,32.725799560546875,32.725799560546875,32.725799560546875,0
2019-11-20,32.78459930419922,32.78459930419922,32.778499603271484,32.78459930419922,32.78459930419922,0
2019-11-21,32.778499603271484,32.83150100708008,32.778499603271484,32.778499603271484,32.778499603271484,0
2019-11-22,32.83150100708008,32.83150100708008,32.799598693847656,32.83150100708008,32.83150100708008,0
2019-11-25,32.799598693847656,32.799598693847656,32.63840103149414,32.799598693847656,32.799598693847656,0
2019-11-26,32.63840103149414,32.63840103149414,32.63460159301758,32.63840103149414,32.63840103149414,0
2019-11-27,32.63460159301758,32.63460159301758,32.60960006713867,32.63460159301758,32.63460159301758,0
2019-11-28,32.60960006713867,32.60960006713867,32.55059814453125,32.60960006713867,32.60960006713867,0
2019-11-29,32.55059814453125,32.55649948120117,32.55059814453125,32.55059814453125,32.55059814453125,0
2019-12-02,32.55649948120117,32.59260177612305,32.55649948120117,32.55649948120117,32.55649948120117,0
2019-12-03,32.59260177612305,32.80189895629883,32.59260177612305,32.59260177612305,32.59260177612305,0
2019-12-04,32.80189895629883,32.80189895629883,32.72460174560547,32.80189895629883,32.80189895629883,0
2019-12-05,32.72460174560547,32.79859924316406,32.72460174560547,32.72460174560547,32.72460174560547,0
2019-12-06,32.79859924316406,32.79859924316406,32.78810119628906,32.79859924316406,32.79859924316406,0
2019-12-09,32.78810119628906,32.78810119628906,32.773399353027344,32.78810119628906,32.78810119628906,0
2019-12-10,32.773399353027344,32.773399353027344,32.76089859008789,32.773399353027344,32.773399353027344,0
2019-12-11,32.76089859008789,32.76649856567383,32.76089859008789,32.76089859008789,32.76089859008789,0
2019-12-12,32.76649856567383,32.77539825439453,32.76649856567383,32.76649856567383,32.76649856567383,0
2019-12-13,32.77539825439453,32.77539825439453,32.75669860839844,32.77539825439453,32.77539825439453,0
2019-12-16,32.75669860839844,32.75669860839844,32.59159851074219,32.75669860839844,32.75669860839844,0
2019-12-17,32.59159851074219,32.627601623535156,32.59159851074219,32.59159851074219,32.59159851074219,0
2019-12-18,32.627601623535156,32.627601623535156,32.555599212646484,32.627601623535156,32.627601623535156,0
2019-12-19,32.555599212646484,32.58219909667969,32.555599212646484,32.555599212646484,32.555599212646484,0
2019-12-20,32.58219909667969,32.58219909667969,32.490699768066406,32.58219909667969,32.58219909667969,0
2019-12-23,32.490699768066406,32.490699768066406,32.39799880981445,32.490699768066406,32.490699768066406,0
2019-12-24,32.39799880981445,32.39799880981445,32.3739013671875,32.39799880981445,32.39799880981445,0
2019-12-25,32.3739013671875,32.3739013671875,32.3739013671875,32.3739013671875,32.3739013671875,0
2019-12-26,32.3739013671875,32.3739013671875,32.3739013671875,32.3739013671875,32.3739013671875,0
2019-12-27,32.3739013671875,32.58340072631836,32.3739013671875,32.3739013671875,32.3739013671875,0
2019-12-30,32.58340072631836,32.633399963378906,32.58340072631836,32.58340072631836,32.58340072631836,0
2019-12-31,32.633399963378906,32.633399963378906,32.5797004699707,32.633399963378906,32.633399963378906,0
2020-01-01,32.5797004699707,32.5797004699707,32.5797004699707,32.5797004699707,32.5797004699707,0
2020-01-02,32.5797004699707,32.60710144042969,32.5797004699707,32.5797004699707,32.5797004699707,0
2020-01-03,32.60710144042969,32.60710144042969,32.45249938964844,32.60710144042969,32.60710144042969,0
2020-01-06,32.45249938964844,32.683799743652344,32.45249938964844,32.45249938964844,32.45249938964844,0
2020-01-07,32.683799743652344,32.683799743652344,32.60020065307617,32.683799743652344,32.683799743652344,0
2020-01-08,32.60020065307617,32.60020065307617,32.418800354003906,32.60020065307617,32.60020065307617,0
2020-01-09,32.418800354003906,32.418800354003906,32.257598876953125,32.418800354003906,32.418800354003906,0
2020-01-10,32.257598876953125,32.26060104370117,32.257598876953125,32.257598876953125,32.257598876953125,0
2020-01-13,32.26060104370117,32.26060104370117,32.24810028076172,32.26060104370117,32.26060104370117,0
2020-01-14,32.24810028076172,32.31010055541992,32.24810028076172,32.24810028076172,32.24810028076172,0
2020-01-15,32.31010055541992,32.393699645996094,32.31010055541992,32.31010055541992,32.31010055541992,0
2020-01-16,32.393699645996094,32.393699645996094,32.379798889160156,32.393699645996094,32.393699645996094,0
2020-01-17,32.379798889160156,32.379798889160156,32.29130172729492,32.379798889160156,32.379798889160156,0
2020-01-20,32.29130172729492,32.29130172729492,32.19200134277344,32.29130172729492,32.29130172729492,0
2020-01-21,32.19200134277344,32.33570098876953,32.19200134277344,32.19200134277344,32.19200134277344,0
2020-01-22,32.33570098876953,32.33570098876953,32.24079895019531,32.33570098876953,32.33570098876953,0
2020-01-23,32.24079895019531,32.32640075683594,32.24079895019531,32.24079895019531,32.24079895019531,0
2020-01-24,32.32640075683594,32.32640075683594,32.14390182495117,32.32640075683594,32.32640075683594,0
2020-01-27,32.14390182495117,32.223899841308594,32.14390182495117,32.14390182495117,32.14390182495117,0
2020-01-28,32.223899841308594,32.223899841308594,32.176300048828125,32.223899841308594,32.223899841308594,0
2020-01-29,32.176300048828125,32.176300048828125,32.10710144042969,32.176300048828125,32.176300048828125,0
2020-01-30,32.10710144042969,32.39759826660156,32.10710144042969,32.10710144042969,32.10710144042969,0
2020-01-31,32.39759826660156,32.46160125732422,32.39759826660156,32.39759826660156,32.39759826660156,0
2020-02-03,32.46160125732422,32.50170135498047,32.46160125732422,32.46160125732422,32.46160125732422,0
2020-02-04,32.50170135498047,32.50170135498047,32.36249923706055,32.50170135498047,32.50170135498047,0
2020-02-05,32.36249923706055,32.36249923706055,32.10049819946289,32.36249923706055,32.36249923706055,0
